,muscle reading 1 sensor 1,muscle reading 1 sensor 2,muscle reading 1 sensor 3,muscle reading 1 sensor 4,muscle reading 1 sensor 5,muscle reading 1 sensor 6,muscle reading 1 sensor 7,muscle reading 1 sensor 8,muscle reading 2 sensor 1,muscle reading 2 sensor 2,muscle reading 2 sensor 3,muscle reading 2 sensor 4,muscle reading 2 sensor 5,muscle reading 2 sensor 6,muscle reading 2 sensor 7,muscle reading 2 sensor 8,muscle reading 3 sensor 1,muscle reading 3 sensor 2,muscle reading 3 sensor 3,muscle reading 3 sensor 4,muscle reading 3 sensor 5,muscle reading 3 sensor 6,muscle reading 3 sensor 7,muscle reading 3 sensor 8,muscle reading 4 sensor 1,muscle reading 4 sensor 2,muscle reading 4 sensor 3,muscle reading 4 sensor 4,muscle reading 4 sensor 5,muscle reading 4 sensor 6,muscle reading 4 sensor 7,muscle reading 4 sensor 8,muscle reading 5 sensor 1,muscle reading 5 sensor 2,muscle reading 5 sensor 3,muscle reading 5 sensor 4,muscle reading 5 sensor 5,muscle reading 5 sensor 6,muscle reading 5 sensor 7,muscle reading 5 sensor 8,muscle reading 6 sensor 1,muscle reading 6 sensor 2,muscle reading 6 sensor 3,muscle reading 6 sensor 4,muscle reading 6 sensor 5,muscle reading 6 sensor 6,muscle reading 6 sensor 7,muscle reading 6 sensor 8,muscle reading 7 sensor 1,muscle reading 7 sensor 2,muscle reading 7 sensor 3,muscle reading 7 sensor 4,muscle reading 7 sensor 5,muscle reading 7 sensor 6,muscle reading 7 sensor 7,muscle reading 7 sensor 8,muscle reading 8 sensor 1,muscle reading 8 sensor 2,muscle reading 8 sensor 3,muscle reading 8 sensor 4,muscle reading 8 sensor 5,muscle reading 8 sensor 6,muscle reading 8 sensor 7,muscle reading 8 sensor 8,gesture_class
2109,-1.0,-4.0,-3.0,3.0,30.0,47.0,-6.0,-3.0,-4.0,5.0,5.0,2.0,-22.0,-25.0,7.0,-7.0,-5.0,-3.0,-5.0,2.0,16.0,17.0,-2.0,-5.0,0.0,-3.0,-4.0,-4.0,19.0,-26.0,-7.0,-2.0,1.0,-1.0,-3.0,-7.0,-16.0,-3.0,-8.0,-2.0,0.0,-3.0,0.0,3.0,6.0,41.0,9.0,3.0,-2.0,-3.0,0.0,0.0,17.0,-4.0,-8.0,-14.0,16.0,4.0,2.0,0.0,-24.0,-31.0,-7.0,3.0,3
2110,6.0,3.0,2.0,2.0,34.0,31.0,6.0,9.0,1.0,-4.0,-3.0,-3.0,-5.0,9.0,0.0,-1.0,-3.0,-1.0,0.0,2.0,10.0,-6.0,-2.0,3.0,-10.0,-6.0,-6.0,-5.0,18.0,-11.0,-14.0,-11.0,12.0,0.0,3.0,7.0,-2.0,23.0,15.0,11.0,-3.0,5.0,7.0,1.0,-37.0,14.0,7.0,1.0,-11.0,-3.0,-5.0,-5.0,-7.0,-13.0,-2.0,-22.0,24.0,4.0,3.0,3.0,4.0,38.0,12.0,13.0,3
2111,-2.0,-3.0,-8.0,-12.0,-9.0,-50.0,-21.0,25.0,2.0,1.0,3.0,7.0,-14.0,-26.0,4.0,1.0,-6.0,3.0,5.0,4.0,-11.0,11.0,4.0,5.0,-12.0,-4.0,-2.0,0.0,-9.0,-7.0,0.0,-18.0,-4.0,-5.0,-6.0,-6.0,3.0,-12.0,-6.0,-16.0,-1.0,-4.0,-5.0,-7.0,22.0,-11.0,-10.0,0.0,4.0,-1.0,-3.0,-4.0,0.0,-30.0,-3.0,2.0,-9.0,-1.0,2.0,1.0,21.0,45.0,2.0,2.0,3
2112,-18.0,0.0,0.0,4.0,-11.0,4.0,0.0,-18.0,3.0,-2.0,-3.0,-2.0,14.0,34.0,0.0,-1.0,3.0,-1.0,-1.0,-2.0,-12.0,-32.0,-10.0,-1.0,-4.0,-1.0,0.0,-2.0,-2.0,-16.0,7.0,4.0,-6.0,-4.0,-4.0,-7.0,6.0,-17.0,-7.0,-9.0,-2.0,1.0,3.0,2.0,-5.0,34.0,10.0,-4.0,3.0,-4.0,-5.0,1.0,42.0,1.0,-8.0,-1.0,-7.0,0.0,-1.0,-5.0,-68.0,-82.0,-10.0,5.0,3
2113,7.0,4.0,3.0,1.0,30.0,76.0,19.0,0.0,2.0,2.0,3.0,5.0,-15.0,-7.0,11.0,-1.0,-1.0,-1.0,-2.0,-4.0,20.0,12.0,-8.0,0.0,-9.0,-1.0,1.0,-1.0,3.0,-24.0,1.0,12.0,21.0,-7.0,-10.0,-7.0,-8.0,-42.0,-13.0,-5.0,1.0,-2.0,0.0,0.0,20.0,49.0,5.0,6.0,-5.0,1.0,4.0,4.0,-1.0,31.0,6.0,4.0,-6.0,-1.0,-3.0,-3.0,-11.0,-14.0,-11.0,-13.0,3
2114,-4.0,0.0,0.0,4.0,-6.0,-11.0,2.0,0.0,-5.0,-7.0,-8.0,-11.0,8.0,-4.0,-9.0,-13.0,0.0,0.0,2.0,2.0,-13.0,-2.0,2.0,4.0,8.0,2.0,-2.0,0.0,3.0,19.0,1.0,4.0,-4.0,-1.0,0.0,1.0,4.0,-19.0,-9.0,0.0,1.0,1.0,4.0,3.0,4.0,9.0,4.0,1.0,4.0,-2.0,-2.0,0.0,6.0,-3.0,-2.0,-8.0,-1.0,1.0,4.0,-1.0,-7.0,11.0,4.0,3.0,3
2115,-3.0,-4.0,-2.0,-7.0,-30.0,-70.0,-9.0,-2.0,-7.0,-2.0,-1.0,3.0,27.0,-7.0,-10.0,-2.0,3.0,4.0,6.0,2.0,-31.0,43.0,18.0,8.0,4.0,1.0,4.0,6.0,36.0,53.0,10.0,1.0,-6.0,0.0,0.0,-1.0,-21.0,-10.0,3.0,0.0,1.0,-2.0,-6.0,-5.0,-6.0,-32.0,-9.0,-1.0,-2.0,-1.0,-3.0,-4.0,1.0,-30.0,-11.0,-4.0,0.0,0.0,0.0,2.0,9.0,6.0,2.0,0.0,3
2116,3.0,-1.0,0.0,-2.0,2.0,22.0,1.0,5.0,-5.0,0.0,-6.0,-8.0,-4.0,-17.0,-10.0,-5.0,2.0,2.0,1.0,2.0,-4.0,15.0,6.0,1.0,-2.0,-3.0,-3.0,-1.0,-5.0,-27.0,-4.0,-4.0,2.0,-1.0,1.0,3.0,7.0,55.0,4.0,2.0,-3.0,4.0,4.0,6.0,-1.0,3.0,3.0,-5.0,1.0,-1.0,-1.0,-4.0,5.0,-5.0,-1.0,3.0,-3.0,-5.0,-4.0,-2.0,27.0,23.0,-6.0,-6.0,3
2117,-4.0,-1.0,-6.0,-14.0,-64.0,-84.0,-9.0,-5.0,-2.0,1.0,9.0,10.0,-1.0,20.0,12.0,-11.0,20.0,4.0,4.0,7.0,4.0,30.0,5.0,11.0,-8.0,-1.0,-2.0,1.0,16.0,16.0,0.0,-4.0,6.0,3.0,5.0,1.0,24.0,49.0,6.0,5.0,1.0,-8.0,-5.0,-8.0,-5.0,-18.0,-12.0,-1.0,-14.0,-5.0,-2.0,-2.0,-13.0,-11.0,1.0,-1.0,7.0,0.0,-1.0,4.0,26.0,28.0,3.0,-4.0,3
2118,5.0,3.0,4.0,4.0,-16.0,-31.0,-2.0,6.0,-4.0,-3.0,-3.0,-5.0,-3.0,-31.0,-7.0,-3.0,-5.0,-5.0,-6.0,-3.0,31.0,36.0,-3.0,-8.0,4.0,1.0,0.0,-3.0,-28.0,-36.0,-2.0,13.0,-5.0,2.0,0.0,1.0,-8.0,-10.0,5.0,-3.0,1.0,-1.0,-2.0,0.0,18.0,39.0,3.0,3.0,-1.0,-1.0,-1.0,1.0,-2.0,-32.0,-12.0,0.0,-3.0,-2.0,-3.0,-5.0,-12.0,12.0,1.0,-4.0,3
2119,-2.0,0.0,-3.0,1.0,14.0,0.0,1.0,-6.0,1.0,-3.0,-2.0,0.0,-4.0,-4.0,-2.0,2.0,-3.0,-1.0,-1.0,-5.0,9.0,21.0,6.0,0.0,-3.0,1.0,2.0,-1.0,-23.0,-13.0,3.0,-5.0,-2.0,1.0,-2.0,0.0,8.0,-3.0,-3.0,-1.0,-1.0,-3.0,-5.0,-4.0,9.0,-33.0,-11.0,1.0,-2.0,-2.0,-4.0,-5.0,-21.0,3.0,1.0,-1.0,-1.0,-1.0,0.0,4.0,1.0,45.0,12.0,3.0,3
2120,1.0,0.0,1.0,3.0,17.0,27.0,-2.0,1.0,0.0,5.0,3.0,2.0,-2.0,0.0,2.0,2.0,-2.0,-3.0,-1.0,0.0,-18.0,-36.0,-6.0,-6.0,-3.0,-4.0,-6.0,-5.0,8.0,-30.0,-11.0,-6.0,0.0,-7.0,-7.0,-7.0,-19.0,16.0,4.0,3.0,14.0,6.0,3.0,1.0,-16.0,-54.0,0.0,-9.0,-1.0,4.0,5.0,9.0,14.0,86.0,11.0,-7.0,22.0,2.0,-1.0,3.0,2.0,-25.0,-2.0,19.0,3
2121,-2.0,0.0,0.0,2.0,19.0,2.0,-3.0,-1.0,-2.0,-3.0,-2.0,-7.0,-9.0,-7.0,-2.0,6.0,-5.0,-2.0,-2.0,-4.0,-4.0,-35.0,-3.0,2.0,-8.0,-3.0,-2.0,-1.0,-2.0,-9.0,-9.0,-10.0,-3.0,0.0,1.0,-4.0,4.0,9.0,4.0,-2.0,-4.0,-2.0,-2.0,-1.0,10.0,19.0,6.0,0.0,-1.0,-2.0,-1.0,0.0,-8.0,-21.0,1.0,1.0,-7.0,-1.0,-2.0,-3.0,-20.0,-19.0,-4.0,-3.0,3
2122,0.0,0.0,2.0,4.0,-1.0,-1.0,0.0,3.0,-19.0,-3.0,3.0,7.0,-13.0,9.0,3.0,3.0,0.0,-3.0,-5.0,-13.0,18.0,-1.0,-4.0,-5.0,23.0,3.0,0.0,-3.0,2.0,9.0,0.0,2.0,-1.0,1.0,0.0,1.0,17.0,15.0,-1.0,-8.0,5.0,-3.0,-6.0,-9.0,-11.0,-49.0,0.0,-1.0,-8.0,-3.0,-1.0,4.0,6.0,87.0,9.0,2.0,-9.0,-1.0,4.0,1.0,-28.0,-51.0,-7.0,-3.0,3
2123,1.0,3.0,3.0,4.0,14.0,21.0,-1.0,0.0,0.0,-1.0,-1.0,1.0,6.0,23.0,0.0,2.0,0.0,1.0,-1.0,-1.0,-7.0,-50.0,-9.0,2.0,-8.0,-1.0,-3.0,-4.0,10.0,-16.0,-5.0,-7.0,-6.0,-5.0,-5.0,-2.0,5.0,-12.0,-13.0,-7.0,2.0,3.0,5.0,7.0,-8.0,20.0,10.0,5.0,7.0,4.0,5.0,4.0,-31.0,-16.0,1.0,3.0,-4.0,0.0,-2.0,-7.0,20.0,5.0,3.0,-3.0,3
2124,-5.0,-6.0,-6.0,-8.0,10.0,-19.0,-7.0,-7.0,-1.0,0.0,-3.0,-4.0,-2.0,6.0,-3.0,-4.0,-1.0,-1.0,-2.0,-2.0,25.0,-21.0,-3.0,-2.0,1.0,6.0,10.0,6.0,-68.0,-19.0,10.0,4.0,-3.0,-1.0,-4.0,-3.0,-5.0,-15.0,-4.0,-1.0,1.0,-4.0,-4.0,0.0,16.0,13.0,-1.0,0.0,1.0,1.0,3.0,4.0,8.0,40.0,2.0,4.0,-10.0,-2.0,-2.0,-2.0,26.0,30.0,-1.0,-3.0,3
2125,0.0,0.0,-4.0,-10.0,-16.0,-6.0,2.0,-2.0,6.0,1.0,-1.0,-1.0,-9.0,21.0,4.0,-3.0,-1.0,1.0,1.0,3.0,-9.0,-32.0,-8.0,-2.0,-3.0,-4.0,-5.0,1.0,7.0,-14.0,-3.0,-2.0,2.0,1.0,8.0,11.0,16.0,48.0,5.0,1.0,-2.0,-2.0,-4.0,-5.0,1.0,-1.0,-4.0,-1.0,0.0,-4.0,-1.0,-4.0,-6.0,-38.0,-5.0,0.0,-6.0,0.0,-3.0,-2.0,9.0,17.0,-4.0,-10.0,3
2126,1.0,0.0,4.0,5.0,-27.0,-48.0,-3.0,2.0,-9.0,6.0,7.0,6.0,23.0,53.0,14.0,4.0,-1.0,0.0,-2.0,-4.0,10.0,10.0,0.0,1.0,-1.0,-2.0,-3.0,-2.0,1.0,13.0,-3.0,-1.0,-2.0,-1.0,-3.0,-3.0,-23.0,-43.0,-4.0,-2.0,0.0,-3.0,-4.0,-3.0,-1.0,-28.0,-12.0,-1.0,1.0,2.0,1.0,-2.0,-5.0,-12.0,9.0,1.0,-9.0,-6.0,-5.0,-2.0,15.0,21.0,-14.0,2.0,3
2127,-18.0,-3.0,-5.0,-4.0,22.0,-49.0,-5.0,-30.0,5.0,-2.0,2.0,1.0,-16.0,82.0,20.0,31.0,3.0,6.0,4.0,4.0,-15.0,-44.0,4.0,18.0,-2.0,-3.0,0.0,1.0,1.0,-18.0,3.0,-2.0,2.0,2.0,4.0,2.0,2.0,27.0,4.0,8.0,2.0,-3.0,-3.0,-5.0,-10.0,-50.0,-13.0,-13.0,-2.0,-6.0,-6.0,-2.0,41.0,12.0,-6.0,-7.0,-6.0,3.0,0.0,-4.0,-37.0,17.0,3.0,-5.0,3
2128,5.0,1.0,0.0,-2.0,-9.0,-8.0,2.0,-4.0,-11.0,-2.0,-4.0,-3.0,14.0,-12.0,-4.0,20.0,2.0,-1.0,2.0,1.0,14.0,49.0,8.0,3.0,4.0,1.0,4.0,4.0,-6.0,-10.0,1.0,5.0,6.0,-1.0,-1.0,-1.0,15.0,3.0,-2.0,-1.0,5.0,-1.0,-4.0,4.0,13.0,17.0,1.0,-12.0,-5.0,-2.0,-3.0,-3.0,-30.0,-37.0,-6.0,1.0,3.0,-1.0,0.0,0.0,18.0,31.0,2.0,-11.0,3
2129,0.0,-1.0,1.0,1.0,-24.0,0.0,2.0,8.0,-2.0,-3.0,-1.0,-1.0,22.0,-5.0,-7.0,-9.0,6.0,-1.0,-1.0,-2.0,-4.0,-6.0,4.0,2.0,-7.0,-2.0,-4.0,4.0,12.0,-4.0,-3.0,-10.0,-1.0,-2.0,-4.0,0.0,0.0,1.0,-5.0,9.0,0.0,0.0,-2.0,-10.0,-2.0,-18.0,-4.0,-8.0,-6.0,-4.0,-3.0,-6.0,4.0,8.0,-9.0,-9.0,-2.0,-1.0,-3.0,-6.0,-18.0,-30.0,-4.0,-3.0,3
2130,4.0,0.0,4.0,12.0,14.0,8.0,-6.0,4.0,2.0,0.0,0.0,6.0,-5.0,-27.0,5.0,-1.0,-1.0,2.0,0.0,-11.0,-30.0,7.0,9.0,0.0,2.0,-1.0,-1.0,-6.0,2.0,-4.0,3.0,6.0,-2.0,-3.0,-2.0,2.0,37.0,37.0,0.0,-2.0,-1.0,1.0,2.0,-1.0,-33.0,-49.0,-11.0,-9.0,2.0,0.0,1.0,8.0,26.0,19.0,1.0,-3.0,0.0,0.0,1.0,9.0,-1.0,-5.0,4.0,3.0,3
2131,-3.0,1.0,-2.0,-10.0,-18.0,-5.0,3.0,4.0,6.0,-3.0,-4.0,-8.0,11.0,-20.0,-10.0,-1.0,0.0,3.0,3.0,6.0,-4.0,17.0,5.0,-2.0,1.0,4.0,4.0,4.0,1.0,63.0,0.0,3.0,2.0,3.0,2.0,2.0,-2.0,0.0,14.0,5.0,-4.0,-3.0,-6.0,-7.0,8.0,16.0,-1.0,-1.0,-16.0,-8.0,-8.0,-5.0,6.0,-43.0,-18.0,-10.0,25.0,1.0,-1.0,-4.0,-16.0,-25.0,-3.0,-7.0,3
2132,2.0,0.0,3.0,4.0,14.0,58.0,-1.0,-2.0,-3.0,0.0,2.0,1.0,-16.0,-17.0,-9.0,7.0,-4.0,-2.0,-3.0,-2.0,-9.0,-37.0,-2.0,5.0,-5.0,1.0,-2.0,-11.0,7.0,16.0,5.0,-3.0,6.0,4.0,4.0,11.0,10.0,18.0,11.0,5.0,-5.0,1.0,1.0,-3.0,-23.0,-17.0,-3.0,-7.0,13.0,0.0,-2.0,1.0,-26.0,-31.0,-16.0,-13.0,-4.0,-2.0,0.0,5.0,20.0,12.0,11.0,3.0,3
2133,1.0,0.0,-1.0,-10.0,-23.0,-58.0,-1.0,11.0,-8.0,-4.0,0.0,4.0,66.0,93.0,1.0,-3.0,1.0,2.0,2.0,3.0,-45.0,-32.0,-1.0,8.0,1.0,-2.0,-3.0,-3.0,15.0,41.0,-2.0,-7.0,2.0,1.0,3.0,6.0,2.0,1.0,10.0,5.0,2.0,1.0,-2.0,-1.0,5.0,4.0,7.0,-6.0,-7.0,-1.0,-4.0,-9.0,6.0,29.0,-4.0,-2.0,4.0,-3.0,-2.0,-4.0,-4.0,-74.0,-12.0,5.0,3
2134,-8.0,-1.0,-1.0,2.0,-1.0,47.0,1.0,-6.0,-2.0,2.0,3.0,2.0,9.0,55.0,2.0,-3.0,-1.0,-2.0,-4.0,-1.0,12.0,36.0,-5.0,-5.0,-4.0,-3.0,-1.0,-2.0,-5.0,-29.0,5.0,6.0,0.0,-5.0,-6.0,-7.0,-6.0,-46.0,-8.0,-1.0,2.0,0.0,2.0,-2.0,-21.0,35.0,8.0,-5.0,-10.0,-1.0,2.0,-2.0,22.0,49.0,11.0,14.0,20.0,0.0,0.0,2.0,-6.0,-11.0,-8.0,-10.0,3
2135,-3.0,-4.0,-8.0,-12.0,-4.0,-39.0,-17.0,-9.0,0.0,-3.0,-5.0,0.0,-5.0,-11.0,0.0,0.0,0.0,1.0,3.0,1.0,-18.0,-25.0,0.0,1.0,-10.0,-5.0,-4.0,-6.0,-16.0,-25.0,-7.0,2.0,3.0,6.0,6.0,7.0,16.0,40.0,7.0,-3.0,3.0,0.0,-1.0,0.0,-9.0,-36.0,-3.0,-2.0,-2.0,-4.0,-6.0,-11.0,-4.0,15.0,-1.0,-3.0,-8.0,-1.0,1.0,2.0,5.0,-20.0,-2.0,-2.0,3
2136,-4.0,-6.0,-5.0,-2.0,19.0,-5.0,-9.0,-8.0,0.0,3.0,4.0,2.0,-26.0,-48.0,-4.0,5.0,-2.0,-6.0,-7.0,0.0,-8.0,12.0,-6.0,-7.0,7.0,4.0,3.0,2.0,18.0,40.0,13.0,11.0,-4.0,-5.0,-5.0,-4.0,7.0,0.0,-7.0,-4.0,4.0,3.0,5.0,3.0,-17.0,13.0,8.0,8.0,0.0,0.0,-3.0,-1.0,24.0,3.0,-5.0,-23.0,-5.0,-2.0,-4.0,-3.0,-13.0,-60.0,-13.0,19.0,3
2137,-4.0,0.0,1.0,-1.0,4.0,56.0,6.0,6.0,9.0,2.0,0.0,6.0,10.0,29.0,3.0,-6.0,1.0,2.0,2.0,0.0,-1.0,-24.0,0.0,-7.0,-14.0,-3.0,-1.0,3.0,12.0,18.0,-2.0,-16.0,22.0,2.0,1.0,-2.0,16.0,25.0,3.0,17.0,-5.0,-3.0,-2.0,-7.0,-36.0,-57.0,-4.0,-11.0,-5.0,-4.0,-2.0,2.0,-4.0,-10.0,7.0,0.0,-6.0,0.0,-2.0,-1.0,15.0,15.0,-1.0,-2.0,3
2138,-11.0,-6.0,-5.0,-4.0,3.0,-17.0,-12.0,-13.0,3.0,-1.0,-2.0,-7.0,-32.0,-20.0,0.0,7.0,-1.0,1.0,1.0,2.0,10.0,-15.0,-6.0,-7.0,4.0,2.0,3.0,5.0,43.0,68.0,16.0,-9.0,-11.0,-2.0,-3.0,-5.0,-59.0,-54.0,2.0,1.0,-5.0,-2.0,-5.0,-2.0,57.0,42.0,-11.0,-8.0,2.0,3.0,6.0,7.0,-39.0,-47.0,10.0,12.0,-3.0,-4.0,-5.0,-6.0,-13.0,-46.0,-15.0,0.0,3
2139,0.0,0.0,-2.0,-1.0,19.0,43.0,7.0,-4.0,2.0,1.0,-2.0,-4.0,-17.0,-44.0,0.0,-12.0,3.0,0.0,1.0,0.0,10.0,-6.0,-5.0,8.0,1.0,4.0,4.0,5.0,-1.0,18.0,9.0,-2.0,-5.0,-3.0,-3.0,-4.0,-3.0,-26.0,-11.0,-8.0,-1.0,-2.0,-2.0,-1.0,2.0,-3.0,-7.0,3.0,2.0,2.0,-2.0,-2.0,8.0,-6.0,-2.0,6.0,-3.0,-1.0,-2.0,-2.0,-22.0,23.0,3.0,-3.0,3
2140,-4.0,-3.0,-4.0,-5.0,6.0,-17.0,-2.0,7.0,-5.0,-5.0,-3.0,1.0,19.0,40.0,-1.0,-13.0,1.0,1.0,3.0,-3.0,-27.0,-1.0,7.0,9.0,-11.0,-5.0,-4.0,-2.0,-8.0,-26.0,-20.0,-5.0,4.0,5.0,5.0,5.0,-8.0,-3.0,13.0,4.0,-1.0,-3.0,-5.0,-6.0,11.0,-3.0,1.0,4.0,2.0,1.0,2.0,6.0,23.0,34.0,-3.0,-5.0,-4.0,-4.0,-4.0,-9.0,-19.0,-37.0,-7.0,-3.0,3
2141,3.0,-1.0,0.0,-2.0,-4.0,-2.0,-3.0,-3.0,-4.0,3.0,5.0,8.0,29.0,39.0,0.0,2.0,-3.0,-4.0,-6.0,-8.0,-15.0,-33.0,-11.0,0.0,6.0,6.0,7.0,9.0,25.0,101.0,24.0,7.0,8.0,0.0,-4.0,-7.0,-42.0,-37.0,-9.0,-2.0,2.0,0.0,0.0,-1.0,-7.0,-54.0,-3.0,-2.0,-7.0,1.0,1.0,2.0,26.0,48.0,9.0,-3.0,2.0,-2.0,-1.0,-2.0,8.0,-16.0,-9.0,-6.0,3
2142,-5.0,0.0,-2.0,0.0,-3.0,-13.0,1.0,22.0,-2.0,-1.0,1.0,2.0,-20.0,1.0,-2.0,-6.0,4.0,0.0,0.0,0.0,11.0,18.0,4.0,-5.0,5.0,1.0,1.0,1.0,13.0,-7.0,4.0,4.0,-2.0,1.0,1.0,1.0,-17.0,21.0,1.0,-7.0,1.0,-3.0,-5.0,-2.0,9.0,-17.0,-1.0,8.0,-2.0,1.0,1.0,-1.0,27.0,7.0,-1.0,-3.0,-2.0,-2.0,-3.0,-4.0,-39.0,-12.0,-1.0,-5.0,3
2143,1.0,-1.0,0.0,3.0,-1.0,-18.0,0.0,-9.0,-1.0,-3.0,-1.0,0.0,16.0,31.0,-5.0,3.0,3.0,1.0,1.0,4.0,-2.0,16.0,5.0,-1.0,0.0,3.0,5.0,4.0,-6.0,3.0,10.0,3.0,-3.0,0.0,3.0,-1.0,29.0,17.0,0.0,-2.0,-4.0,-3.0,-3.0,-1.0,-11.0,-29.0,-3.0,-3.0,6.0,-1.0,-1.0,0.0,-10.0,-8.0,1.0,16.0,-9.0,-4.0,-6.0,-3.0,4.0,-24.0,-16.0,-9.0,3
2144,-20.0,5.0,4.0,11.0,24.0,64.0,11.0,-3.0,11.0,4.0,6.0,1.0,-6.0,-8.0,14.0,11.0,-5.0,-5.0,-4.0,-7.0,16.0,2.0,-10.0,-6.0,2.0,2.0,2.0,6.0,-13.0,-3.0,3.0,5.0,-4.0,-6.0,-4.0,-4.0,3.0,7.0,-8.0,-20.0,-4.0,-3.0,-4.0,-4.0,-9.0,-64.0,-15.0,-3.0,5.0,-1.0,2.0,7.0,6.0,32.0,4.0,22.0,5.0,0.0,0.0,-6.0,16.0,6.0,4.0,-6.0,3
2145,5.0,3.0,5.0,4.0,-12.0,-5.0,2.0,-9.0,1.0,-2.0,-1.0,-2.0,-7.0,-3.0,-4.0,-14.0,-1.0,-3.0,-4.0,-1.0,6.0,-16.0,-10.0,-11.0,-2.0,-3.0,-3.0,-2.0,28.0,-5.0,-4.0,4.0,2.0,-1.0,-3.0,-7.0,-42.0,1.0,0.0,4.0,-1.0,3.0,1.0,1.0,3.0,-20.0,-3.0,5.0,-5.0,-1.0,1.0,6.0,2.0,7.0,10.0,-8.0,-4.0,-3.0,-1.0,-4.0,6.0,19.0,-1.0,1.0,3
2146,4.0,-3.0,-1.0,-3.0,-4.0,-55.0,-9.0,0.0,-6.0,0.0,-3.0,-3.0,1.0,22.0,-11.0,-2.0,-3.0,-3.0,-5.0,-6.0,-20.0,8.0,-1.0,-3.0,8.0,10.0,12.0,11.0,27.0,20.0,23.0,12.0,3.0,-3.0,-3.0,1.0,3.0,-30.0,-7.0,-1.0,-4.0,-2.0,-1.0,-1.0,-17.0,3.0,8.0,6.0,-10.0,-2.0,-2.0,-6.0,2.0,-28.0,-13.0,-10.0,14.0,-4.0,-6.0,-5.0,29.0,14.0,-14.0,0.0,3
2147,0.0,0.0,4.0,-1.0,-42.0,-2.0,11.0,3.0,2.0,1.0,2.0,2.0,9.0,2.0,8.0,9.0,-3.0,-2.0,-3.0,-3.0,8.0,28.0,5.0,-23.0,-5.0,-6.0,-8.0,-7.0,-26.0,-33.0,-8.0,8.0,0.0,-2.0,-2.0,-1.0,2.0,-11.0,-1.0,2.0,7.0,-1.0,1.0,3.0,7.0,42.0,5.0,10.0,0.0,-1.0,-2.0,-5.0,-19.0,-35.0,-8.0,-6.0,0.0,0.0,-2.0,2.0,1.0,16.0,0.0,-6.0,3
2148,1.0,-1.0,-5.0,-5.0,14.0,-6.0,-2.0,0.0,0.0,1.0,2.0,4.0,-5.0,2.0,-3.0,2.0,0.0,3.0,3.0,5.0,-2.0,-24.0,0.0,-5.0,-8.0,-4.0,-2.0,-5.0,6.0,2.0,-6.0,-20.0,1.0,-1.0,-1.0,-1.0,12.0,5.0,4.0,18.0,-2.0,-2.0,-4.0,-2.0,-24.0,6.0,-4.0,-2.0,1.0,0.0,1.0,0.0,16.0,1.0,-2.0,3.0,-3.0,-1.0,0.0,-1.0,-35.0,-40.0,-2.0,3.0,3
2149,-2.0,-1.0,0.0,2.0,27.0,33.0,-1.0,-9.0,-6.0,1.0,1.0,-2.0,15.0,32.0,4.0,-8.0,12.0,4.0,3.0,-1.0,-26.0,-25.0,13.0,18.0,-16.0,-2.0,-2.0,-1.0,-19.0,-20.0,-11.0,-10.0,0.0,0.0,-1.0,2.0,9.0,-15.0,0.0,-7.0,23.0,-1.0,-4.0,-4.0,0.0,-24.0,-6.0,1.0,-6.0,-6.0,-6.0,-10.0,-8.0,-23.0,-9.0,1.0,3.0,4.0,7.0,9.0,4.0,20.0,13.0,12.0,3
2150,1.0,-4.0,-3.0,-1.0,-2.0,-16.0,-13.0,-4.0,-4.0,0.0,4.0,5.0,-6.0,42.0,15.0,-2.0,-2.0,1.0,-1.0,-5.0,1.0,-31.0,-10.0,17.0,4.0,0.0,0.0,-3.0,-23.0,-27.0,0.0,-2.0,-4.0,-2.0,-1.0,5.0,47.0,50.0,-1.0,14.0,-1.0,4.0,5.0,1.0,-28.0,-63.0,7.0,-16.0,-3.0,-3.0,-4.0,-2.0,13.0,26.0,-2.0,-8.0,-5.0,0.0,2.0,0.0,2.0,-3.0,-1.0,1.0,3
2151,-1.0,-1.0,-2.0,-2.0,4.0,5.0,-6.0,-5.0,-10.0,-5.0,-7.0,-12.0,13.0,-27.0,-11.0,-2.0,5.0,0.0,3.0,5.0,-33.0,10.0,8.0,2.0,0.0,1.0,-4.0,-3.0,-3.0,-36.0,-11.0,1.0,3.0,0.0,-2.0,-7.0,-8.0,27.0,8.0,-3.0,-5.0,-4.0,-2.0,1.0,25.0,2.0,-6.0,-1.0,2.0,-3.0,-2.0,-1.0,-1.0,43.0,7.0,1.0,-6.0,-6.0,-5.0,1.0,26.0,25.0,-7.0,-12.0,3
2152,3.0,6.0,5.0,3.0,-32.0,2.0,8.0,7.0,-2.0,0.0,-3.0,-3.0,4.0,6.0,-6.0,-2.0,2.0,4.0,5.0,3.0,10.0,10.0,2.0,1.0,1.0,-2.0,-3.0,-1.0,10.0,18.0,4.0,3.0,1.0,0.0,0.0,-2.0,-23.0,-39.0,-2.0,-1.0,-8.0,-6.0,-4.0,-1.0,37.0,49.0,-5.0,-3.0,1.0,-1.0,0.0,0.0,-25.0,-47.0,-6.0,-1.0,-3.0,-3.0,-3.0,-5.0,-6.0,0.0,-5.0,-4.0,3
