Product_Id,Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Id,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type,Product_Store_Sales_Total,Date
FD6728,12.87,Regular,0.035,Snack Foods,171.04,OUT004,2009,Medium,Tier 2,Supermarket Type2,3992.85,03/02/2020 6:23:52
NC1048,13.19,No Sugar,0.051,Household,171.04,OUT001,1987,High,Tier 2,Supermarket Type1,4066.43,03/02/2020 6:23:52
FD7220,16.3,Low Sugar,0.014,Snack Foods,171.06,OUT001,1987,High,Tier 2,Supermarket Type1,4768.37,03/02/2020 6:23:52
FD3079,11.6,Low Sugar,0.061,Dairy,171.07,OUT004,2009,Medium,Tier 2,Supermarket Type2,3707.4,03/02/2020 6:23:52
FD104,12.15,Regular,0.015,Baking Goods,171.07,OUT003,1999,Medium,Tier 1,Departmental Store,6367.83,03/02/2020 6:23:52
FD7988,13.16,Regular,0.024,Meat,171.08,OUT001,1987,High,Tier 2,Supermarket Type1,4060.53,03/02/2020 6:23:52
DR2390,12.13,Low Sugar,0.13,Soft Drinks,171.09,OUT004,2009,Medium,Tier 2,Supermarket Type2,3827.83,03/02/2020 6:23:52
NC619,13.07,No Sugar,0.054,Health and Hygiene,171.1,OUT001,1987,High,Tier 2,Supermarket Type1,4040.57,03/02/2020 6:23:52
NC1564,18.61,No Sugar,0.063,Others,171.14,OUT003,1999,Medium,Tier 1,Departmental Store,5291.94,03/02/2020 6:23:52
FD8470,14.69,Low Sugar,0.076,Dairy,171.16,OUT003,1999,Medium,Tier 1,Departmental Store,4407.9,03/02/2020 6:23:52
FD6613,14.53,Low Sugar,0.088,Baking Goods,171.17,OUT003,1999,Medium,Tier 1,Departmental Store,4371.54,03/02/2020 6:23:52
FD3450,14.89,Regular,0.131,Canned,171.17,OUT003,1999,Medium,Tier 1,Departmental Store,4451.93,03/02/2020 6:23:52
FD2843,16.77,Low Sugar,0.02,Meat,171.19,OUT003,1999,Medium,Tier 1,Departmental Store,4878.1,03/02/2020 6:23:52
FD1149,17.82,Low Sugar,0.138,Starchy Foods,171.19,OUT003,1999,Medium,Tier 1,Departmental Store,5115.81,03/02/2020 6:23:52
FD1977,14.62,Low Sugar,0.015,Meat,171.2,OUT003,1999,Medium,Tier 1,Departmental Store,4392.14,03/02/2020 6:23:52
FD6947,15.71,Low Sugar,0.054,Frozen Foods,171.22,OUT001,1987,High,Tier 2,Supermarket Type1,4639.31,03/02/2020 6:23:52
NC4493,13.73,No Sugar,0.031,Health and Hygiene,171.24,OUT001,1987,High,Tier 2,Supermarket Type1,4192.94,03/02/2020 6:23:52
FD7787,14.51,Low Sugar,0.14,Dairy,171.24,OUT003,1999,Medium,Tier 1,Departmental Store,4367.27,03/02/2020 6:23:52
FD5969,12.41,Low Sugar,0.028,Dairy,171.25,OUT004,2009,Medium,Tier 2,Supermarket Type2,3895.07,03/02/2020 6:23:52
FD4212,13.53,Low Sugar,0.167,Frozen Foods,171.25,OUT001,1987,High,Tier 2,Supermarket Type1,4147.75,03/02/2020 6:23:52
FD5932,15.36,Low Sugar,0.081,Dairy,171.27,OUT001,1987,High,Tier 2,Supermarket Type1,4561.19,03/02/2020 6:23:52
FD1492,12.39,Low Sugar,0.015,Baking Goods,171.28,OUT004,2009,Medium,Tier 2,Supermarket Type2,3890.84,03/02/2020 6:23:52
FD8434,16.04,Low Sugar,0.028,Fruits and Vegetables,171.28,OUT001,1987,High,Tier 2,Supermarket Type1,4715.82,03/02/2020 6:23:52
FD1990,12.41,Low Sugar,0.13,Baking Goods,171.3,OUT004,2009,Medium,Tier 2,Supermarket Type2,3895.96,03/02/2020 6:23:52
FD4812,18.04,reg,0.045,Snack Foods,171.3,OUT003,1999,Medium,Tier 1,Departmental Store,5167.79,03/02/2020 6:23:52
FD6722,11.78,Low Sugar,0.023,Canned,171.33,OUT004,2009,Medium,Tier 2,Supermarket Type2,3753.94,03/02/2020 6:23:52
FD2506,11.35,Low Sugar,0.016,Fruits and Vegetables,171.34,OUT004,2009,Medium,Tier 2,Supermarket Type2,3656.26,03/02/2020 6:23:52
FD4670,13.26,Low Sugar,0.023,Dairy,171.35,OUT001,1987,High,Tier 2,Supermarket Type1,4088.04,03/02/2020 6:23:52
FD1289,17.5,Regular,0.106,Fruits and Vegetables,171.36,OUT003,1999,Medium,Tier 1,Departmental Store,5047.14,03/02/2020 6:23:52
FD2679,10.01,Regular,0.052,Snack Foods,171.37,OUT004,2009,Medium,Tier 2,Supermarket Type2,3354.07,03/02/2020 6:23:52
FD6265,13,Low Sugar,0.12,Dairy,171.38,OUT001,1987,High,Tier 2,Supermarket Type1,4029.06,03/02/2020 6:23:52
FD4343,14.4,Low Sugar,0.041,Fruits and Vegetables,171.39,OUT003,1999,Medium,Tier 1,Departmental Store,4347.15,03/02/2020 6:23:52
FD5911,13.65,Low Sugar,0.041,Baking Goods,171.43,OUT001,1987,High,Tier 2,Supermarket Type1,4178.4,03/02/2020 6:23:52
FD7839,16.54,Low Sugar,0.144,Dairy,171.43,OUT003,1999,Medium,Tier 1,Departmental Store,4830.02,03/02/2020 6:23:52
DR447,9.99,Low Sugar,0.042,Soft Drinks,171.44,OUT004,2009,Medium,Tier 2,Supermarket Type2,3938.84,03/02/2020 6:23:52
FD882,14.02,Low Sugar,0.065,Baking Goods,171.44,OUT003,1999,Medium,Tier 1,Departmental Store,4262.43,03/02/2020 6:23:52
FD3868,14.84,Low Sugar,0.069,Baking Goods,171.47,OUT003,1999,Medium,Tier 1,Departmental Store,4447.81,03/02/2020 6:23:52
FD1098,15.6,Low Sugar,0.02,Breads,171.47,OUT001,1987,High,Tier 2,Supermarket Type1,4618.49,03/02/2020 6:23:52
FD5930,12.98,Regular,0.228,Fruits and Vegetables,171.48,OUT001,1987,High,Tier 2,Supermarket Type1,4026.28,03/02/2020 6:23:52
FD1754,12.09,Low Sugar,0.039,Snack Foods,171.5,OUT004,2009,Medium,Tier 2,Supermarket Type2,3826.91,03/02/2020 6:23:52
FD1588,13.76,Regular,0.073,Dairy,171.5,OUT003,1999,Medium,Tier 1,Departmental Store,4203.24,03/02/2020 6:23:52
FD2721,12.71,Low Sugar,0.072,Snack Foods,171.51,OUT004,2009,Medium,Tier 2,Supermarket Type2,3967.02,03/02/2020 6:23:52
NC1200,13.94,No Sugar,0.011,Household,171.51,OUT003,1999,Medium,Tier 1,Departmental Store,4245.63,03/02/2020 6:23:52
FD1103,18.71,Low Sugar,0.026,Baking Goods,171.52,OUT003,1999,Medium,Tier 1,Departmental Store,5322.84,03/02/2020 6:23:52
FD4595,13.24,Regular,0.131,Canned,171.54,OUT001,1987,High,Tier 2,Supermarket Type1,4088.19,03/02/2020 6:23:52
FD988,12.23,Low Sugar,0.064,Breads,171.55,OUT004,2009,Medium,Tier 2,Supermarket Type2,3860.26,03/02/2020 6:23:52
NC3568,9.85,No Sugar,0.021,Health and Hygiene,171.56,OUT004,2009,Medium,Tier 2,Supermarket Type2,3322.39,03/02/2020 6:23:52
DR7954,16.34,Regular,0.079,Hard Drinks,171.56,OUT001,1987,High,Tier 2,Supermarket Type1,4788.07,03/02/2020 6:23:52
FD4661,14.48,Low Sugar,0.128,Baking Goods,171.58,OUT003,1999,Medium,Tier 1,Departmental Store,4368.41,03/02/2020 6:23:52
FD7036,15.61,Regular,0.034,Snack Foods,171.59,OUT001,1987,High,Tier 2,Supermarket Type1,4624.57,03/02/2020 6:23:52
NC7043,12.97,No Sugar,0.071,Household,171.6,OUT001,1987,High,Tier 2,Supermarket Type1,4027.27,03/02/2020 6:23:52
FD4806,11.16,Low Sugar,0.039,Snack Foods,171.62,OUT004,2009,Medium,Tier 2,Supermarket Type2,3619.1,03/02/2020 6:23:52
NC4018,10.53,No Sugar,0.019,Household,171.63,OUT004,2009,Medium,Tier 2,Supermarket Type2,3476.82,03/02/2020 6:23:52
NC2081,15,No Sugar,0.097,Others,171.64,OUT003,1999,Medium,Tier 1,Departmental Store,4487.29,03/02/2020 6:23:52
FD2801,15.91,Low Sugar,0.092,Frozen Foods,171.64,OUT001,1987,High,Tier 2,Supermarket Type1,4693.82,03/02/2020 6:23:52
FD5079,14.52,Low Sugar,0.044,Fruits and Vegetables,171.66,OUT003,1999,Medium,Tier 1,Departmental Store,4379.86,03/02/2020 6:23:52
NC2283,15.1,No Sugar,0.129,Others,171.66,OUT001,1987,High,Tier 2,Supermarket Type1,4510.26,03/02/2020 6:23:52
FD8667,15.67,Low Sugar,0.041,Canned,171.66,OUT001,1987,High,Tier 2,Supermarket Type1,4638.56,03/02/2020 6:23:52
FD3511,10.95,Low Sugar,0.066,Breakfast,171.68,OUT004,2009,Medium,Tier 2,Supermarket Type2,3572.03,03/02/2020 6:23:52
DR929,14.79,Low Sugar,0.067,Soft Drinks,171.69,OUT003,1999,Medium,Tier 1,Departmental Store,4441.22,03/02/2020 6:23:52
FD4773,15.92,Low Sugar,0.119,Fruits and Vegetables,171.7,OUT001,1987,High,Tier 2,Supermarket Type1,4696.23,03/02/2020 6:23:52
NC5258,12.13,No Sugar,0.067,Health and Hygiene,350,OUT004,2009,Medium,Tier 2,Supermarket Type2,3840.72,03/02/2020 6:23:52
FD514,13.37,Regular,0.095,Breakfast,171.76,OUT002,1998,Small,Tier 3,Food Mart,1732.02,03/02/2020 6:23:52
DR3912,13.31,Regular,0.011,Soft Drinks,171.77,OUT001,1987,High,Tier 2,Supermarket Type1,4108.56,03/02/2020 6:23:52
DR8402,13.53,Regular,0.041,Soft Drinks,171.77,OUT001,1987,High,Tier 2,Supermarket Type1,4158.73,03/02/2020 6:23:52
FD4916,14.11,Low Sugar,0.079,Baking Goods,171.77,OUT003,1999,Medium,Tier 1,Departmental Store,4289.23,03/02/2020 6:23:52
NC6615,17.56,No Sugar,0.105,Household,171.77,OUT003,1999,Medium,Tier 1,Departmental Store,5068.3,03/02/2020 6:23:52
FD2869,12.78,Low Sugar,0.128,Snack Foods,171.78,OUT004,2009,Medium,Tier 2,Supermarket Type2,3988.7,03/02/2020 6:23:52
FD3137,14.93,Low Sugar,0.118,Fruits and Vegetables,171.78,OUT003,1999,Medium,Tier 1,Departmental Store,4474.22,03/02/2020 6:23:52
FD8742,13.21,Low Sugar,0.042,Canned,171.81,OUT001,1987,High,Tier 2,Supermarket Type1,4085.82,03/02/2020 6:23:52
FD7875,10.76,Low Sugar,0.007,Baking Goods,171.82,OUT004,2009,Medium,Tier 2,Supermarket Type2,3532.18,03/02/2020 6:23:52
FD6311,10.77,Low Sugar,0.057,Fruits and Vegetables,171.82,OUT004,2009,Medium,Tier 2,Supermarket Type2,3535.01,03/02/2020 6:23:52
FD6760,13.2,Regular,0.008,Fruits and Vegetables,171.82,OUT001,1987,High,Tier 2,Supermarket Type1,4084.74,03/02/2020 6:23:52
FD2610,13.84,Regular,0.176,Snack Foods,171.83,OUT003,1999,Medium,Tier 1,Departmental Store,4228.57,03/02/2020 6:23:52
NC7930,15.46,No Sugar,0.026,Household,171.83,OUT001,1987,High,Tier 2,Supermarket Type1,4595.77,03/02/2020 6:23:52
FD743,16.4,Regular,0.11,Fruits and Vegetables,171.86,OUT001,1987,High,Tier 2,Supermarket Type1,4807.91,03/02/2020 6:23:52
FD7966,16.4,Low Sugar,0.025,Canned,171.88,OUT001,1987,High,Tier 2,Supermarket Type1,4809.32,03/02/2020 6:23:52
FD1042,17.91,Low Sugar,0.028,Breads,171.88,OUT003,1999,Medium,Tier 1,Departmental Store,5149.46,03/02/2020 6:23:52
NC378,14.9,No Sugar,0.049,Health and Hygiene,171.89,OUT001,1987,High,Tier 2,Supermarket Type1,4758.46,03/02/2020 6:23:52
DR4311,13.63,Low Sugar,0.036,Soft Drinks,171.9,OUT001,1987,High,Tier 2,Supermarket Type1,4182.55,03/02/2020 6:23:52
FD7881,16.58,Low Sugar,0.064,Frozen Foods,171.9,OUT003,1999,Medium,Tier 1,Departmental Store,4848.73,03/02/2020 6:23:52
FD7588,16.87,Low Sugar,0.047,Baking Goods,171.9,OUT003,1999,Medium,Tier 1,Departmental Store,4915.21,03/02/2020 6:23:52
FD4011,18.54,Low Sugar,0.057,Breads,171.9,OUT003,1999,Medium,Tier 1,Departmental Store,5292.66,03/02/2020 6:23:52
FD3673,12.16,Low Sugar,0.022,Fruits and Vegetables,171.91,OUT004,2009,Medium,Tier 2,Supermarket Type2,3849.96,03/02/2020 6:23:52
NC7570,13.94,No Sugar,0.06,Household,171.91,OUT003,1999,Medium,Tier 1,Departmental Store,4254.14,03/02/2020 6:23:52
FD8003,14.66,Regular,0.023,Snack Foods,171.91,OUT003,1999,Medium,Tier 1,Departmental Store,4415.01,03/02/2020 6:23:52
FD5300,15.56,Low Sugar,0.153,Canned,171.92,OUT001,1987,High,Tier 2,Supermarket Type1,4619.83,03/02/2020 6:23:52
NC3056,15.75,No Sugar,0.059,Household,171.93,OUT001,1987,High,Tier 2,Supermarket Type1,4662.51,03/02/2020 6:23:52
FD1488,8.2,Low Sugar,0.114,Canned,171.96,OUT004,2009,Medium,Tier 2,Supermarket Type2,2957.91,03/02/2020 6:23:52
FD5285,13.96,Low Sugar,0.081,Fruits and Vegetables,171.96,OUT003,1999,Medium,Tier 1,Departmental Store,4259.95,03/02/2020 6:23:52
DR7136,15.13,Low Sugar,0.062,Hard Drinks,171.98,OUT001,1987,High,Tier 2,Supermarket Type1,4523.53,03/02/2020 6:23:52
FD4169,10.19,Regular,0.113,Baking Goods,171.99,OUT004,2009,Medium,Tier 2,Supermarket Type2,3407.4,03/02/2020 6:23:52
FD3431,12.41,Low Sugar,0.015,Fruits and Vegetables,172,OUT004,2009,Medium,Tier 2,Supermarket Type2,3909.74,03/02/2020 6:23:52
FD3398,12.57,Regular,0.036,Frozen Foods,172,OUT004,2009,Medium,Tier 2,Supermarket Type2,3946.24,03/02/2020 6:23:52
FD512,14.69,Low Sugar,0.044,Snack Foods,172,OUT001,1987,High,Tier 2,Supermarket Type1,3365.01,03/02/2020 6:23:52
FD2115,15.3,Low Sugar,0.027,Breads,172.01,OUT001,1987,High,Tier 2,Supermarket Type1,4562.92,03/02/2020 6:23:52
FD867,11.68,Low Sugar,0.03,Baking Goods,172.02,OUT004,2009,Medium,Tier 2,Supermarket Type2,3745.23,03/02/2020 6:23:52
FD8229,11.96,Regular,0.015,Snack Foods,172.03,OUT004,2009,Medium,Tier 2,Supermarket Type2,3808.59,03/02/2020 6:23:52
FD3846,14.15,Regular,0.016,Fruits and Vegetables,172.04,OUT003,1999,Medium,Tier 1,Departmental Store,4303.18,03/02/2020 6:23:52
FD2099,11.89,Low Sugar,0.111,Dairy,172.07,OUT004,2009,Medium,Tier 2,Supermarket Type2,3793.27,03/02/2020 6:23:52
FD1155,14.28,Regular,0.191,Frozen Foods,172.08,OUT003,1999,Medium,Tier 1,Departmental Store,4332.42,03/02/2020 6:23:52
FD4410,16.64,Regular,0.015,Meat,172.08,OUT003,1999,Medium,Tier 1,Departmental Store,4867.83,03/02/2020 6:23:52
NC304,9.57,No Sugar,0.079,Household,172.1,OUT003,1999,Medium,Tier 1,Departmental Store,6524.12,03/02/2020 6:23:52
FD2906,14.69,Low Sugar,0.019,Dairy,172.11,OUT003,1999,Medium,Tier 1,Departmental Store,4427.11,03/02/2020 6:23:52
DR3821,11.42,Regular,0.01,Soft Drinks,172.12,OUT004,2009,Medium,Tier 2,Supermarket Type2,3688.46,03/02/2020 6:23:52
NC4227,11.96,No Sugar,0.078,Household,172.14,OUT004,2009,Medium,Tier 2,Supermarket Type2,3811.6,03/02/2020 6:23:52
FD3170,13.6,Regular,0.029,Baking Goods,172.14,OUT001,1987,High,Tier 2,Supermarket Type1,4180.1,03/02/2020 6:23:52
NC6260,13.74,No Sugar,0.061,Household,172.15,OUT003,1999,Medium,Tier 1,Departmental Store,4213.41,03/02/2020 6:23:52
NC5411,12.28,No Sugar,0.16,Household,172.16,OUT004,2009,Medium,Tier 2,Supermarket Type2,3882.42,03/02/2020 6:23:52
FD6957,11.85,Low Sugar,0.137,Breads,172.17,OUT004,2009,Medium,Tier 2,Supermarket Type2,3787.16,03/02/2020 6:23:52
FD3695,14.1,Regular,0.063,Meat,172.18,OUT003,1999,Medium,Tier 1,Departmental Store,4295.68,03/02/2020 6:23:52
FD6857,12.77,Regular,0.009,Baking Goods,172.19,OUT004,2009,Medium,Tier 2,Supermarket Type2,3995.27,03/02/2020 6:23:52
NC885,13.71,No Sugar,0.104,Health and Hygiene,172.2,OUT003,1999,Medium,Tier 1,Departmental Store,4207.93,03/02/2020 6:23:52
DR4353,14.48,Low Sugar,0.173,Soft Drinks,172.2,OUT003,1999,Medium,Tier 1,Departmental Store,4381.85,03/02/2020 6:23:52
FD7028,13.75,Low Sugar,0.016,Fruits and Vegetables,172.22,OUT003,1999,Medium,Tier 1,Departmental Store,4216.32,03/02/2020 6:23:52
FD3667,15.45,Low Sugar,0.033,Fruits and Vegetables,172.22,OUT001,1987,High,Tier 2,Supermarket Type1,4600.06,03/02/2020 6:23:52
FD7144,15.93,Low Sugar,0.014,Canned,172.22,OUT001,1987,High,Tier 2,Supermarket Type1,4709.12,03/02/2020 6:23:52
FD919,12.71,Low Sugar,0.152,Dairy,172.23,OUT004,2009,Medium,Tier 2,Supermarket Type2,3982.96,03/02/2020 6:23:52
FD2617,13.07,Low Sugar,0.118,Dairy,172.25,OUT001,1987,High,Tier 2,Supermarket Type1,4063.59,03/02/2020 6:23:52
FD1958,11.57,Low Sugar,0.08,Fruits and Vegetables,172.28,OUT004,2009,Medium,Tier 2,Supermarket Type2,3725.34,03/02/2020 6:23:52
FD7200,15.33,Regular,0.01,Frozen Foods,172.3,OUT001,1987,High,Tier 2,Supermarket Type1,4574.95,03/02/2020 6:23:52
FD1441,12.18,Low Sugar,0.099,Dairy,172.32,OUT004,2009,Medium,Tier 2,Supermarket Type2,3864.24,03/02/2020 6:23:52
FD2919,14.91,Regular,0.042,Meat,172.32,OUT003,1999,Medium,Tier 1,Departmental Store,4480.33,03/02/2020 6:23:52
FD5683,15.99,Regular,0.064,Snack Foods,172.33,OUT001,1987,High,Tier 2,Supermarket Type1,4724.83,03/02/2020 6:23:52
DR1514,10.76,Regular,0.086,Soft Drinks,172.34,OUT004,2009,Medium,Tier 2,Supermarket Type2,3544.2,03/02/2020 6:23:52
FD4164,12.54,Low Sugar,0.045,Meat,172.34,OUT004,2009,Medium,Tier 2,Supermarket Type2,3946.6,03/02/2020 6:23:52
NC2002,13.73,No Sugar,0.089,Household,172.36,OUT003,1999,Medium,Tier 1,Departmental Store,4214.17,03/02/2020 6:23:52
FD1874,13.91,Low Sugar,0.154,Meat,172.36,OUT003,1999,Medium,Tier 1,Departmental Store,4255.98,03/02/2020 6:23:52
FD8354,13.68,Regular,0.055,Snack Foods,172.37,OUT003,1999,Medium,Tier 1,Departmental Store,4204.8,03/02/2020 6:23:52
FD1839,15.34,Low Sugar,0.057,Snack Foods,172.37,OUT001,1987,High,Tier 2,Supermarket Type1,4579.39,03/02/2020 6:23:52
FD8181,12.91,Low Sugar,0.049,Dairy,172.4,OUT001,1987,High,Tier 2,Supermarket Type1,4029.86,03/02/2020 6:23:52
NC8167,14.16,No Sugar,0.102,Household,172.4,OUT003,1999,Medium,Tier 1,Departmental Store,4312.33,03/02/2020 6:23:52
FD7665,15.61,Regular,0.044,Canned,172.4,OUT001,1987,High,Tier 2,Supermarket Type1,4640.98,03/02/2020 6:23:52
FD2604,11.76,Regular,0.13,Snack Foods,172.43,OUT004,2009,Medium,Tier 2,Supermarket Type2,3771.5,03/02/2020 6:23:52
FD7675,12.28,Low Sugar,0.031,Snack Foods,172.48,OUT004,2009,Medium,Tier 2,Supermarket Type2,3890.84,03/02/2020 6:23:52
FD4707,12.31,reg,0.067,Frozen Foods,172.49,OUT004,2009,Medium,Tier 2,Supermarket Type2,3897.33,03/02/2020 6:23:52
FD330,18.36,Low Sugar,0.079,Dairy,172.49,OUT003,1999,Medium,Tier 1,Departmental Store,4765.2,03/02/2020 6:23:52
FD3828,12.21,Regular,0.174,Fruits and Vegetables,172.5,OUT004,2009,Medium,Tier 2,Supermarket Type2,3873.49,03/02/2020 6:23:52
NC158,12.85,No Sugar,0.052,Health and Hygiene,172.51,OUT001,1987,High,Tier 2,Supermarket Type1,4709.94,03/02/2020 6:23:52
FD1807,14.51,Low Sugar,0.076,Snack Foods,172.52,OUT003,1999,Medium,Tier 1,Departmental Store,4395.34,03/02/2020 6:23:52
FD4608,12.22,Regular,0.082,Frozen Foods,172.53,OUT004,2009,Medium,Tier 2,Supermarket Type2,3877.11,03/02/2020 6:23:52
DR3745,14.92,Low Sugar,0.173,Soft Drinks,172.54,OUT003,1999,Medium,Tier 1,Departmental Store,4488.5,03/02/2020 6:23:52
DR5044,12.51,Low Sugar,0.093,Hard Drinks,172.55,OUT004,2009,Medium,Tier 2,Supermarket Type2,3942.89,03/02/2020 6:23:52
FD2158,11.03,Low Sugar,0.028,Snack Foods,172.58,OUT004,2009,Medium,Tier 2,Supermarket Type2,3609.33,03/02/2020 6:23:52
FD7831,10.54,reg,0.067,Canned,172.61,OUT004,2009,Medium,Tier 2,Supermarket Type2,3500.18,03/02/2020 6:23:52
DR4250,12.92,Low Sugar,0.04,Soft Drinks,172.64,OUT001,1987,High,Tier 2,Supermarket Type1,4037.04,03/02/2020 6:23:52
FD3899,14.4,Low Sugar,0.138,Fruits and Vegetables,172.66,OUT003,1999,Medium,Tier 1,Departmental Store,4372.24,03/02/2020 6:23:52
FD4065,14.37,Regular,0.149,Dairy,172.67,OUT003,1999,Medium,Tier 1,Departmental Store,4365.05,03/02/2020 6:23:52
FD1914,15.22,Regular,0.098,Frozen Foods,172.71,OUT001,1987,High,Tier 2,Supermarket Type1,4558.1,03/02/2020 6:23:52
FD3423,14.73,Low Sugar,0.021,Canned,172.75,OUT003,1999,Medium,Tier 1,Departmental Store,4449,03/02/2020 6:23:52
NC3490,14.35,No Sugar,0.033,Health and Hygiene,172.76,OUT003,1999,Medium,Tier 1,Departmental Store,4363.58,03/02/2020 6:23:52
FD8522,15.74,Regular,0.17,Frozen Foods,172.77,OUT001,1987,High,Tier 2,Supermarket Type1,4678.07,03/02/2020 6:23:52
FD4237,14.29,Low Sugar,0.159,Snack Foods,172.78,OUT003,1999,Medium,Tier 1,Departmental Store,4349.84,03/02/2020 6:23:52
FD4811,7.76,Low Sugar,0.076,Snack Foods,172.81,OUT004,2009,Medium,Tier 2,Supermarket Type2,2875.96,03/02/2020 6:23:52
FD685,15.76,Regular,0.121,Baking Goods,172.81,OUT001,1987,High,Tier 2,Supermarket Type1,4682.28,03/02/2020 6:23:52
FD4534,16.89,Regular,0.054,Fruits and Vegetables,172.81,OUT003,1999,Medium,Tier 1,Departmental Store,4938.83,03/02/2020 6:23:52
FD2867,14.43,Low Sugar,0.106,Fruits and Vegetables,172.82,OUT003,1999,Medium,Tier 1,Departmental Store,4382.21,03/02/2020 6:23:52
FD3645,12.9,Regular,0.025,Starchy Foods,500,OUT001,1987,High,Tier 2,Supermarket Type1,4036.91,03/02/2020 6:23:52
FD3119,11.96,Low Sugar,0.022,Frozen Foods,172.86,OUT004,2009,Medium,Tier 2,Supermarket Type2,3824.34,03/02/2020 6:23:52
FD3057,10.82,Regular,0.043,Meat,172.87,OUT004,2009,Medium,Tier 2,Supermarket Type2,3568.22,03/02/2020 6:23:52
FD557,12.64,Low Sugar,0.021,Starchy Foods,172.89,OUT004,2009,Medium,Tier 2,Supermarket Type2,2898.86,03/02/2020 6:23:52
DR5715,9.52,Low Sugar,0.092,Hard Drinks,172.9,OUT004,2009,Medium,Tier 2,Supermarket Type2,3274.41,03/02/2020 6:23:52
FD1802,13.06,reg,0.034,Dairy,172.92,OUT001,1987,High,Tier 2,Supermarket Type1,4074.34,03/02/2020 6:23:52
FD8512,13.99,Low Sugar,0.048,Fruits and Vegetables,172.94,OUT003,1999,Medium,Tier 1,Departmental Store,4284.66,03/02/2020 6:23:52
NC6465,14.15,No Sugar,0.022,Household,172.94,OUT003,1999,Medium,Tier 1,Departmental Store,4320.69,03/02/2020 6:23:52
NC5198,12.02,No Sugar,0.133,Household,172.95,OUT004,2009,Medium,Tier 2,Supermarket Type2,3840.93,03/02/2020 6:23:52
FD5826,16.1,Low Sugar,0.05,Dairy,172.97,OUT001,1987,High,Tier 2,Supermarket Type1,4764.19,03/02/2020 6:23:52
FD425,13.62,reg,0.03,Fruits and Vegetables,172.98,OUT003,1999,Medium,Tier 1,Departmental Store,5917.1,03/02/2020 6:23:52
NC4004,13.62,No Sugar,0.064,Household,173,OUT003,1999,Medium,Tier 1,Departmental Store,4203.82,03/02/2020 6:23:52
FD4726,13.57,Low Sugar,0.085,Meat,173.01,OUT001,1987,High,Tier 2,Supermarket Type1,4191.83,03/02/2020 6:23:52
FD3266,14.26,Low Sugar,0.074,Canned,173.01,OUT003,1999,Medium,Tier 1,Departmental Store,4346.91,03/02/2020 6:23:52
FD5951,15.48,Regular,0.142,Fruits and Vegetables,173.01,OUT001,1987,High,Tier 2,Supermarket Type1,4623.59,03/02/2020 6:23:52
FD5415,13.36,Low Sugar,0.026,Snack Foods,173.03,OUT001,1987,High,Tier 2,Supermarket Type1,4144.15,03/02/2020 6:23:52
FD8519,15.26,Low Sugar,0.168,Baking Goods,173.03,OUT001,1987,High,Tier 2,Supermarket Type1,4574.15,03/02/2020 6:23:52
NC1522,14.35,No Sugar,0.053,Household,173.04,OUT003,1999,Medium,Tier 1,Departmental Store,4369.89,03/02/2020 6:23:52
NC4226,11.12,No Sugar,0.071,Household,173.06,OUT004,2009,Medium,Tier 2,Supermarket Type2,3639.43,03/02/2020 6:23:52
FD3795,15.32,Low Sugar,0.078,Dairy,173.06,OUT001,1987,High,Tier 2,Supermarket Type1,4587.7,03/02/2020 6:23:52
FD2924,14.75,Low Sugar,0.153,Snack Foods,173.07,OUT003,1999,Medium,Tier 1,Departmental Store,4459.49,03/02/2020 6:23:52
NC4385,12.16,No Sugar,0.21,Household,173.09,OUT004,2009,Medium,Tier 2,Supermarket Type2,3875.63,03/02/2020 6:23:52
FD4875,10.77,Low Sugar,0.11,Frozen Foods,173.1,OUT004,2009,Medium,Tier 2,Supermarket Type2,3561.05,03/02/2020 6:23:52
FD7288,13.37,reg,0.144,Fruits and Vegetables,173.1,OUT001,1987,High,Tier 2,Supermarket Type1,4149.85,03/02/2020 6:23:52
FD5854,15.49,Low Sugar,0.018,Snack Foods,173.1,OUT001,1987,High,Tier 2,Supermarket Type1,4627.5,03/02/2020 6:23:52
NC64,12.26,No Sugar,0.055,Household,173.11,OUT004,2009,Medium,Tier 2,Supermarket Type2,5304.55,03/02/2020 6:23:52
FD4949,14.21,Regular,0.038,Frozen Foods,173.12,OUT003,1999,Medium,Tier 1,Departmental Store,4338.13,03/02/2020 6:23:52
FD3934,13.27,Regular,0.046,Snack Foods,173.14,OUT001,1987,High,Tier 2,Supermarket Type1,4128.1,03/02/2020 6:23:52
FD2645,13.54,Low Sugar,0.085,Meat,173.14,OUT001,1987,High,Tier 2,Supermarket Type1,4188.21,03/02/2020 6:23:52
FD200,15.29,Low Sugar,0.029,Fruits and Vegetables,173.15,OUT002,1998,Small,Tier 3,Food Mart,739.79,03/02/2020 6:23:52
FD1793,16.45,Low Sugar,0.052,Meat,173.16,OUT003,1999,Medium,Tier 1,Departmental Store,4846.35,03/02/2020 6:23:52
NC6576,14.08,No Sugar,0.047,Household,173.2,OUT003,1999,Medium,Tier 1,Departmental Store,4311.19,03/02/2020 6:23:52
FD4648,16.04,Low Sugar,0.054,Snack Foods,173.2,OUT001,1987,High,Tier 2,Supermarket Type1,4753.32,03/02/2020 6:23:52
